GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,Barghest Minion 1,Hero 1,Barghest Minion 3,Barghest Minion 2,Hero 3,Hero 2,Hero 4,Goblin Minion 3,Goblin Minion 4,Goblin Minion 1,Goblin Minion 2,Goblin Master,Barghest Master
-36790718,Descent2e,1,ROUND_OVER,145,9,4,277,"(11,5)","(9,7)",,Dead,"(10,5)","(8,6)",,"(4,14)",,"(4,17)","(3,14)","(3,16)","(6,3)"
-36790718,Descent2e,2,ROUND_OVER,180,8,4,277,Dead,"(7,3)",,Dead,"(7,4)","(6,5)",,"(4,14)",,"(4,17)","(3,14)","(3,16)","(6,3)"
-36790718,Descent2e,3,GAME_OVER,184,0,4,277,Dead,"(7,3)",,Dead,"(7,4)","(6,5)",,"(4,14)",,"(4,17)","(3,14)","(3,16)",Dead
1190962726,Descent2e,0,ABOUT_TO_START,0,0,4,278,"(7,4)","(2,15)",,"(8,3)","(2,16)","(1,16)",,"(4,4)",,"(2,3)","(4,2)","(2,4)","(11,5)"
1190962726,Descent2e,0,ROUND_OVER,114,10,4,278,"(7,4)","(7,3)",,"(8,3)","(6,3)","(5,6)",,"(5,14)",,"(5,13)","(4,12)","(6,14)","(11,5)"
1190962726,Descent2e,1,ROUND_OVER,154,10,4,278,"(7,4)","(7,3)",,"(8,3)","(6,3)","(6,5)",,"(5,14)",,"(3,15)","(4,15)","(6,14)","(11,5)"
1190962726,Descent2e,2,ROUND_OVER,193,9,4,278,"(7,4)","(7,3)",,Dead,"(9,3)","(6,4)",,"(5,14)",,"(3,15)","(4,15)","(6,14)","(11,5)"
1190962726,Descent2e,3,ROUND_OVER,235,8,4,278,Dead,"(8,2)",,Dead,"(10,3)","(10,5)",,"(5,14)",,"(3,15)","(4,15)","(6,14)","(11,5)"
1190962726,Descent2e,4,GAME_OVER,236,0,4,278,Dead,"(8,2)",,Dead,"(10,3)","(10,5)",,"(5,14)",,"(3,15)","(4,15)","(6,14)","(11,5)"
-896255439,Descent2e,0,ABOUT_TO_START,0,0,4,279,"(10,5)","(2,16)",,"(11,4)","(1,15)","(2,15)",,"(2,4)",,"(3,2)","(2,7)","(3,3)","(6,5)"
-896255439,Descent2e,0,ROUND_OVER,98,10,4,279,"(10,5)","(5,4)",,"(11,4)","(6,3)","(5,6)",,"(4,14)",,"(4,12)","(6,14)","(5,13)","(6,5)"
-896255439,Descent2e,1,ROUND_OVER,130,10,4,279,"(10,5)","(5,4)",,"(11,4)","(7,4)","(5,5)",,"(4,14)",,"(5,15)","(6,14)","(4,15)","(6,5)"
-896255439,Descent2e,2,ROUND_OVER,183,10,4,279,"(10,5)","(5,3)",,"(11,4)","(7,3)","(5,6)",,"(4,14)",,"(5,15)","(6,14)","(4,15)","(6,5)"
-896255439,Descent2e,3,ROUND_OVER,235,9,4,279,"(10,5)","(4,4)",,"(11,4)","(9,5)","(9,4)",,"(4,14)",,"(5,15)","(6,14)","(4,15)",Dead
-896255439,Descent2e,4,GAME_OVER,236,0,4,279,"(10,5)","(4,4)",,"(11,4)","(9,5)","(9,4)",,"(4,14)",,"(5,15)","(6,14)","(4,15)",Dead
-549546384,Descent2e,0,ABOUT_TO_START,0,0,4,280,"(6,2)","(2,15)",,"(10,4)","(1,16)","(2,16)",,"(3,4)",,"(3,2)","(5,6)","(3,5)","(8,3)"
-549546384,Descent2e,0,ROUND_OVER,89,10,4,280,"(6,2)","(4,5)",,"(10,4)","(5,8)","(6,5)",,"(4,9)",,"(4,7)","(5,10)","(5,14)","(8,3)"
-549546384,Descent2e,1,ROUND_OVER,133,10,4,280,"(6,2)","(5,4)",,"(10,4)","(5,5)","(6,5)",,"(3,15)",,"(5,11)","(4,14)","(5,14)","(8,3)"
-549546384,Descent2e,2,ROUND_OVER,187,10,4,280,"(6,2)","(9,5)",,"(10,4)","(7,3)","(7,5)",,"(3,15)",,"(6,14)","(4,14)","(5,14)","(8,3)"
-549546384,Descent2e,3,ROUND_OVER,239,10,4,280,"(6,2)","(8,2)",,"(11,5)","(6,4)","(7,5)",,"(3,15)",,"(6,14)","(4,14)","(5,14)","(8,3)"
-549546384,Descent2e,4,GAME_OVER,240,0,4,280,"(6,2)","(8,2)",,"(11,5)","(6,4)","(7,5)",,"(3,15)",,"(6,14)","(4,14)","(5,14)","(8,3)"
1198075658,Descent2e,0,ABOUT_TO_START,0,0,4,281,"(9,2)","(2,16)",,"(6,3)","(1,16)","(1,15)",,"(5,5)",,"(4,7)","(4,4)","(3,2)","(6,5)"
1198075658,Descent2e,0,ROUND_OVER,106,10,4,281,"(9,2)","(5,6)",,"(6,3)","(4,5)","(5,4)",,"(5,15)",,"(4,14)","(4,13)","(5,12)","(6,5)"
1198075658,Descent2e,1,ROUND_OVER,138,10,4,281,"(9,2)","(5,6)",,"(6,3)","(5,4)","(5,5)",,"(5,15)",,"(4,14)","(5,16)","(4,16)","(6,5)"
1198075658,Descent2e,2,ROUND_OVER,186,10,4,281,"(9,2)","(4,7)",,"(7,2)","(5,4)","(5,5)",,"(5,15)",,"(4,14)","(5,16)","(4,16)","(6,5)"
1198075658,Descent2e,3,ROUND_OVER,232,9,4,281,"(9,2)","(7,5)",,"(7,2)","(5,6)","(6,4)",,"(10,4)",,"(5,16)","(5,15)","(4,16)","(6,5)"
1198075658,Descent2e,4,GAME_OVER,233,0,4,281,"(9,2)","(7,5)",,"(7,2)","(5,6)","(6,4)",,"(10,4)",,"(5,16)","(5,15)","(4,16)","(6,5)"
15182467,Descent2e,0,ABOUT_TO_START,0,0,4,282,"(8,2)","(2,16)",,"(10,4)","(1,16)","(2,15)",,"(5,7)",,"(4,2)","(5,5)","(3,2)","(11,5)"
15182467,Descent2e,0,ROUND_OVER,111,10,4,282,"(8,2)","(10,6)",,"(10,4)","(9,4)","(9,5)",,"(6,15)",,"(4,7)","(4,10)","(5,12)","(11,5)"
15182467,Descent2e,1,ROUND_OVER,157,10,4,282,"(8,2)","(10,3)",,"(10,4)","(9,3)","(9,5)",,"(6,15)",,"(5,14)","(4,15)","(3,15)","(11,5)"
15182467,Descent2e,2,ROUND_OVER,202,10,4,282,"(8,2)","(10,3)",,"(10,4)","(9,5)","(7,3)",,"(6,15)",,"(5,14)","(4,15)","(3,15)","(11,5)"
15182467,Descent2e,3,ROUND_OVER,250,10,4,282,"(8,2)","(10,6)",,"(10,4)","(9,4)","(7,3)",,"(6,15)",,"(5,14)","(4,15)","(3,15)","(11,5)"
15182467,Descent2e,4,GAME_OVER,251,0,4,282,"(8,2)","(10,6)",,"(10,4)","(9,4)","(7,3)",,"(6,15)",,"(5,14)","(4,15)","(3,15)","(11,5)"
1647649545,Descent2e,0,ABOUT_TO_START,0,0,4,283,"(11,4)","(2,15)",,"(7,4)","(1,15)","(1,16)",,"(3,5)",,"(2,7)","(5,7)","(4,4)","(10,4)"
1647649545,Descent2e,0,ROUND_OVER,100,10,4,283,"(11,4)","(6,5)",,"(7,4)","(7,3)","(6,4)",,"(5,10)",,"(5,11)","(4,16)","(4,9)","(10,3)"
1647649545,Descent2e,1,ROUND_OVER,147,9,4,283,"(11,4)","(8,3)",,Dead,"(8,2)","(8,4)",,"(4,15)",,"(3,14)","(4,16)","(4,17)","(10,3)"
1647649545,Descent2e,2,ROUND_OVER,172,8,4,283,"(11,4)","(10,5)",,Dead,"(9,4)","(10,3)",,"(4,15)",,"(3,14)","(4,16)","(4,17)",Dead
1647649545,Descent2e,3,GAME_OVER,174,0,4,283,Dead,"(10,5)",,Dead,"(9,4)","(10,3)",,"(4,15)",,"(3,14)","(4,16)","(4,17)",Dead
126951839,Descent2e,0,ABOUT_TO_START,0,0,4,284,"(7,3)","(1,15)",,"(6,5)","(1,16)","(2,15)",,"(3,2)",,"(2,2)","(5,3)","(2,5)","(9,6)"
126951839,Descent2e,0,ROUND_OVER,105,10,4,284,"(7,3)","(4,7)",,"(6,5)","(5,7)","(5,5)",,"(5,6)",,"(4,12)","(5,12)","(3,15)","(9,6)"
126951839,Descent2e,1,ROUND_OVER,154,10,4,284,"(7,3)","(4,3)",,"(6,5)","(4,7)","(5,5)",,"(3,14)",,"(4,15)","(6,15)","(3,15)","(9,6)"
126951839,Descent2e,2,ROUND_OVER,195,9,4,284,"(7,3)","(5,4)",,Dead,"(6,5)","(8,4)",,"(3,14)",,"(4,15)","(6,15)","(3,15)","(9,6)"
126951839,Descent2e,3,ROUND_OVER,239,9,4,284,"(7,3)","(8,6)",,Dead,"(7,2)","(8,4)",,"(3,14)",,"(4,15)","(6,15)","(3,15)","(9,6)"
126951839,Descent2e,4,GAME_OVER,240,0,4,284,"(7,3)","(8,6)",,Dead,"(7,2)","(8,4)",,"(3,14)",,"(4,15)","(6,15)","(3,15)","(9,6)"
-1203609223,Descent2e,0,ABOUT_TO_START,0,0,4,285,"(9,4)","(2,16)",,"(10,5)","(1,16)","(1,15)",,"(5,5)",,"(4,5)","(2,5)","(4,3)","(6,4)"
-1203609223,Descent2e,0,ROUND_OVER,87,10,4,285,"(9,4)","(4,6)",,"(10,5)","(3,6)","(5,6)",,"(4,15)",,"(3,10)","(5,9)","(4,12)","(6,4)"
-1203609223,Descent2e,1,ROUND_OVER,131,10,4,285,"(9,4)","(4,6)",,"(10,5)","(5,4)","(5,6)",,"(4,15)",,"(4,14)","(6,14)","(5,15)","(6,4)"
-1203609223,Descent2e,2,ROUND_OVER,172,10,4,285,"(9,4)","(4,6)",,"(10,5)","(5,3)","(5,6)",,"(4,15)",,"(4,14)","(6,14)","(5,15)","(6,4)"
-1203609223,Descent2e,3,ROUND_OVER,230,10,4,285,"(9,4)","(7,4)",,"(10,5)","(5,3)","(5,6)",,"(4,15)",,"(4,14)","(6,14)","(5,15)","(6,4)"
-1203609223,Descent2e,4,GAME_OVER,231,0,4,285,"(9,4)","(7,4)",,"(10,5)","(5,3)","(5,6)",,"(4,15)",,"(4,14)","(6,14)","(5,15)","(6,4)"
-1323214870,Descent2e,0,ABOUT_TO_START,0,0,4,286,"(7,2)","(1,16)",,"(9,4)","(1,15)","(2,16)",,"(5,2)",,"(2,6)","(4,4)","(2,4)","(10,3)"
-1323214870,Descent2e,0,ROUND_OVER,108,10,4,286,"(7,2)","(6,3)",,"(9,4)","(5,4)","(8,3)",,"(4,7)",,"(3,11)","(5,9)","(4,14)","(10,3)"
-1323214870,Descent2e,1,ROUND_OVER,164,9,4,286,"(9,4)","(8,4)",,Dead,"(7,2)","(8,2)",,"(3,16)",,"(5,14)","(6,14)","(4,14)","(10,3)"
-1323214870,Descent2e,2,ROUND_OVER,199,8,4,286,Dead,"(9,4)",,Dead,"(11,4)","(9,2)",,"(3,16)",,"(5,14)","(6,14)","(4,14)","(10,3)"
-1323214870,Descent2e,3,GAME_OVER,202,0,4,286,Dead,"(9,4)",,Dead,"(11,4)","(9,2)",,"(3,16)",,"(5,14)","(6,14)","(4,14)",Dead
959109931,Descent2e,0,ABOUT_TO_START,0,0,4,287,"(8,6)","(1,16)",,"(10,3)","(2,16)","(1,15)",,"(4,2)",,"(5,6)","(4,5)","(3,5)","(6,3)"
959109931,Descent2e,0,ROUND_OVER,94,10,4,287,"(8,6)","(5,4)",,"(10,3)","(5,5)","(4,6)",,"(5,12)",,"(5,11)","(4,10)","(4,14)","(6,2)"
959109931,Descent2e,1,ROUND_OVER,138,10,4,287,"(8,6)","(6,4)",,"(10,3)","(7,5)","(7,3)",,"(4,17)",,"(3,15)","(3,14)","(4,14)","(6,2)"
959109931,Descent2e,2,ROUND_OVER,178,9,4,287,"(8,6)","(8,3)",,"(10,3)","(7,5)","(9,4)",,"(4,17)",,"(3,15)","(3,14)","(4,14)",Dead
959109931,Descent2e,3,ROUND_OVER,227,9,4,287,"(8,6)","(9,6)",,"(10,3)","(7,5)","(9,3)",,"(4,17)",,"(3,15)","(3,14)","(4,14)",Dead
959109931,Descent2e,4,GAME_OVER,228,0,4,287,"(8,6)","(9,6)",,"(10,3)","(7,5)","(9,3)",,"(4,17)",,"(3,15)","(3,14)","(4,14)",Dead
559022089,Descent2e,0,ABOUT_TO_START,0,0,4,288,"(7,2)","(1,15)",,"(6,4)","(2,15)","(2,16)",,"(5,5)",,"(2,5)","(4,7)","(5,3)","(11,5)"
559022089,Descent2e,0,ROUND_OVER,101,10,4,288,"(7,2)","(4,6)",,"(6,4)","(6,2)","(5,4)",,"(5,14)",,"(3,14)","(5,15)","(5,12)","(11,5)"
559022089,Descent2e,1,ROUND_OVER,129,10,4,288,"(7,2)","(4,6)",,"(6,4)","(7,5)","(6,3)",,"(5,14)",,"(3,14)","(5,15)","(6,14)","(11,5)"
559022089,Descent2e,2,ROUND_OVER,171,10,4,288,"(7,2)","(4,6)",,"(6,4)","(7,4)","(6,2)",,"(5,14)",,"(3,14)","(5,15)","(6,14)","(11,5)"
559022089,Descent2e,3,ROUND_OVER,223,10,4,288,"(7,2)","(4,6)",,"(6,4)","(6,2)","(8,4)",,"(5,14)",,"(3,14)","(5,15)","(6,14)","(11,5)"
559022089,Descent2e,4,GAME_OVER,224,0,4,288,"(7,2)","(4,6)",,"(6,4)","(6,2)","(8,4)",,"(5,14)",,"(3,14)","(5,15)","(6,14)","(11,5)"
-1323421024,Descent2e,0,ABOUT_TO_START,0,0,4,289,"(8,2)","(2,15)",,"(7,3)","(2,16)","(1,15)",,"(5,5)",,"(5,4)","(4,7)","(4,4)","(9,2)"
-1323421024,Descent2e,0,ROUND_OVER,105,9,4,289,"(9,4)","(6,5)",,"(7,3)","(6,4)","(6,2)",,"(8,3)",,"(4,9)","(6,15)","(5,12)","(9,2)"
-1323421024,Descent2e,1,ROUND_OVER,152,9,4,289,"(9,4)","(6,3)",,Dead,"(8,4)","(6,2)",,"(5,8)",,"(4,14)","(6,15)","(4,16)","(9,2)"
-1323421024,Descent2e,2,ROUND_OVER,206,9,4,289,"(9,4)","(10,5)",,Dead,"(9,5)","(11,4)",,"(3,16)",,"(4,14)","(6,15)","(4,16)","(9,2)"
-1323421024,Descent2e,3,ROUND_OVER,249,9,4,289,"(9,4)","(8,4)",,Dead,"(9,5)","(8,2)",,"(3,16)",,"(4,14)","(6,15)","(4,16)","(9,2)"
-1323421024,Descent2e,4,GAME_OVER,251,0,4,289,"(9,4)","(8,4)",,Dead,"(9,5)","(8,2)",,"(3,16)",,"(4,14)","(6,15)","(4,16)","(9,2)"
806994786,Descent2e,0,ABOUT_TO_START,0,0,4,290,"(9,2)","(1,16)",,"(9,6)","(2,16)","(2,15)",,"(3,2)",,"(4,4)","(5,5)","(3,3)","(7,3)"
806994786,Descent2e,0,ROUND_OVER,82,9,4,290,"(9,2)","(4,6)",,"(9,4)","(8,8)","(5,5)",,"(8,3)",,"(4,9)","(3,7)","(5,12)","(7,3)"
806994786,Descent2e,1,ROUND_OVER,143,9,4,290,"(8,6)","(7,2)",,"(11,4)","(10,6)","(5,5)",,"(9,5)",,"(4,14)","(5,8)","(5,14)","(7,3)"
806994786,Descent2e,2,ROUND_OVER,196,9,4,290,"(8,6)","(8,2)",,"(11,4)","(9,5)","(5,5)",,"(8,3)",,"(4,14)","(4,12)","(5,14)","(7,3)"
806994786,Descent2e,3,ROUND_OVER,247,9,4,290,"(8,6)","(7,2)",,Dead,"(9,5)","(5,5)",,"(4,8)",,"(4,14)","(4,15)","(5,14)","(7,3)"
806994786,Descent2e,4,ROUND_OVER,286,8,4,290,"(8,6)","(8,2)",,Dead,"(9,5)","(5,4)",,"(11,4)",,"(4,14)","(4,15)","(5,14)","(7,3)"
806994786,Descent2e,5,GAME_OVER,287,0,4,290,"(8,6)","(8,2)",,Dead,"(9,5)","(5,4)",,"(11,4)",,"(4,14)","(4,15)","(5,14)","(7,3)"
-1241361365,Descent2e,0,ABOUT_TO_START,0,0,4,291,"(11,4)","(1,16)",,"(9,2)","(2,15)","(2,16)",,"(4,6)",,"(4,7)","(4,4)","(2,4)","(7,2)"
-1241361365,Descent2e,0,ROUND_OVER,91,10,4,291,"(11,4)","(6,4)",,"(8,4)","(7,4)","(5,4)",,"(4,10)",,"(5,11)","(5,9)","(6,14)","(7,2)"
-1241361365,Descent2e,1,ROUND_OVER,142,10,4,291,"(11,4)","(6,6)",,"(8,4)","(7,4)","(5,4)",,"(4,15)",,"(4,14)","(5,14)","(6,14)","(7,2)"
-1241361365,Descent2e,2,ROUND_OVER,179,10,4,291,"(11,4)","(7,5)",,"(8,4)","(7,4)","(5,4)",,"(4,15)",,"(4,14)","(5,14)","(6,14)","(7,2)"
-1241361365,Descent2e,3,ROUND_OVER,233,10,4,291,"(11,4)","(6,6)",,"(8,4)","(6,2)","(9,2)",,"(4,15)",,"(4,14)","(5,14)","(6,14)","(7,2)"
-1241361365,Descent2e,4,GAME_OVER,234,0,4,291,"(11,4)","(6,6)",,"(8,4)","(6,2)","(9,2)",,"(4,15)",,"(4,14)","(5,14)","(6,14)","(7,2)"
-1531078731,Descent2e,0,ABOUT_TO_START,0,0,4,292,"(10,5)","(2,15)",,"(7,2)","(1,15)","(1,16)",,"(2,2)",,"(5,5)","(3,4)","(2,6)","(11,4)"
-1531078731,Descent2e,0,ROUND_OVER,106,10,4,292,"(10,5)","(8,3)",,"(7,2)","(5,4)","(9,10)",,"(3,7)",,"(4,10)","(4,9)","(4,14)","(11,4)"
-1531078731,Descent2e,1,ROUND_OVER,158,10,4,292,"(10,5)","(8,3)",,"(7,2)","(6,4)","(9,6)",,"(5,12)",,"(5,15)","(5,14)","(4,14)","(11,4)"
-1531078731,Descent2e,2,ROUND_OVER,208,10,4,292,"(10,5)","(8,3)",,"(6,5)","(6,4)","(9,5)",,"(6,16)",,"(5,15)","(5,14)","(4,14)","(11,4)"
-1531078731,Descent2e,3,ROUND_OVER,245,10,4,292,"(10,5)","(10,4)",,"(6,5)","(6,4)","(9,6)",,"(6,16)",,"(5,15)","(5,14)","(4,14)","(11,4)"
-1531078731,Descent2e,4,GAME_OVER,246,0,4,292,"(10,5)","(10,4)",,"(6,5)","(6,4)","(9,6)",,"(6,16)",,"(5,15)","(5,14)","(4,14)","(11,4)"
1770981253,Descent2e,0,ABOUT_TO_START,0,0,4,293,"(9,4)","(2,16)",,"(9,6)","(1,16)","(2,15)",,"(5,3)",,"(3,2)","(2,7)","(5,2)","(7,3)"
1770981253,Descent2e,0,ROUND_OVER,120,10,4,293,"(10,4)","(8,8)",,"(9,6)","(8,10)","(5,4)",,"(4,13)",,"(5,12)","(5,15)","(4,12)","(7,3)"
1770981253,Descent2e,1,ROUND_OVER,165,10,4,293,"(9,3)","(8,8)",,"(9,6)","(10,7)","(5,4)",,"(5,16)",,"(3,16)","(5,15)","(4,16)","(7,3)"
1770981253,Descent2e,2,ROUND_OVER,208,10,4,293,"(9,3)","(8,8)",,"(9,6)","(10,7)","(5,5)",,"(5,16)",,"(3,16)","(5,15)","(4,16)","(7,3)"
1770981253,Descent2e,3,ROUND_OVER,261,10,4,293,"(9,4)","(8,8)",,"(9,6)","(10,6)","(5,5)",,"(5,16)",,"(3,16)","(5,15)","(4,16)","(7,3)"
1770981253,Descent2e,4,GAME_OVER,262,0,4,293,"(9,4)","(8,8)",,"(9,6)","(10,6)","(5,5)",,"(5,16)",,"(3,16)","(5,15)","(4,16)","(7,3)"
18914527,Descent2e,0,ABOUT_TO_START,0,0,4,294,"(6,2)","(1,16)",,"(10,4)","(1,15)","(2,15)",,"(3,5)",,"(4,5)","(2,6)","(3,4)","(11,4)"
18914527,Descent2e,0,ROUND_OVER,95,10,4,294,"(6,2)","(6,4)",,"(10,4)","(4,8)","(9,2)",,"(3,10)",,"(4,9)","(5,10)","(4,14)","(11,4)"
18914527,Descent2e,1,ROUND_OVER,160,10,4,294,"(6,2)","(7,3)",,"(10,4)","(7,2)","(9,2)",,"(5,15)",,"(3,14)","(4,15)","(4,14)","(11,4)"
18914527,Descent2e,2,ROUND_OVER,206,10,4,294,"(6,2)","(7,3)",,"(10,4)","(7,2)","(9,2)",,"(5,15)",,"(3,14)","(4,15)","(4,14)","(11,4)"
18914527,Descent2e,3,ROUND_OVER,251,10,4,294,"(6,2)","(7,3)",,"(10,4)","(7,2)","(9,2)",,"(5,15)",,"(3,14)","(4,15)","(4,14)","(11,4)"
18914527,Descent2e,4,GAME_OVER,253,0,4,294,"(6,2)","(7,3)",,"(10,4)","(7,2)","(9,2)",,"(5,15)",,"(3,14)","(4,15)","(4,14)","(11,4)"
-688343115,Descent2e,0,ABOUT_TO_START,0,0,4,295,"(8,6)","(1,15)",,"(6,5)","(2,15)","(1,16)",,"(2,4)",,"(4,4)","(4,3)","(2,7)","(10,5)"
-688343115,Descent2e,0,ROUND_OVER,78,10,4,295,"(8,6)","(5,6)",,"(6,5)","(2,15)","(4,7)",,"(3,9)",,"(5,9)","(4,8)","(4,15)","(10,5)"
-688343115,Descent2e,1,ROUND_OVER,139,9,4,295,"(8,6)","(5,5)",,"(6,5)","(2,15)","(6,4)",,"(10,4)",,"(3,17)","(5,14)","(4,15)","(10,5)"
-688343115,Descent2e,2,ROUND_OVER,194,10,4,295,"(8,6)","(5,4)",,"(6,5)","(2,15)","(6,4)",,"(8,9)",,"(3,17)","(5,14)","(4,15)","(10,5)"
-688343115,Descent2e,3,ROUND_OVER,248,9,4,295,"(6,5)","(5,5)",,Dead,"(4,7)","(6,4)",,"(3,15)",,"(3,17)","(5,14)","(4,15)","(10,5)"
-688343115,Descent2e,4,GAME_OVER,249,0,4,295,"(6,5)","(5,5)",,Dead,"(4,7)","(6,4)",,"(3,15)",,"(3,17)","(5,14)","(4,15)","(10,5)"
292295698,Descent2e,0,ABOUT_TO_START,0,0,4,296,"(7,2)","(1,16)",,"(10,4)","(2,15)","(1,15)",,"(5,7)",,"(4,5)","(5,5)","(4,2)","(9,2)"
292295698,Descent2e,0,ROUND_OVER,90,10,4,296,"(7,2)","(4,6)",,"(10,4)","(6,3)","(4,7)",,"(5,14)",,"(4,10)","(3,10)","(5,12)","(9,2)"
292295698,Descent2e,1,ROUND_OVER,136,9,4,296,"(10,4)","(6,2)",,Dead,"(7,3)","(5,4)",,"(5,14)",,"(6,14)","(6,15)","(4,15)","(11,6)"
292295698,Descent2e,2,ROUND_OVER,163,8,4,296,Dead,"(9,5)",,Dead,"(11,4)","(9,4)",,"(5,14)",,"(6,14)","(6,15)","(4,15)","(11,6)"
292295698,Descent2e,3,ROUND_OVER,183,8,4,296,Dead,"(9,5)",,Dead,"(11,5)","(10,4)",,"(5,14)",,"(6,14)","(6,15)","(4,15)","(11,6)"
292295698,Descent2e,4,GAME_OVER,184,0,4,296,Dead,"(9,5)",,Dead,"(11,5)","(10,4)",,"(5,14)",,"(6,14)","(6,15)","(4,15)","(11,6)"
-1806225609,Descent2e,0,ABOUT_TO_START,0,0,4,297,"(8,6)","(2,15)",,"(8,3)","(1,15)","(1,16)",,"(4,3)",,"(5,7)","(2,4)","(3,5)","(10,4)"
-1806225609,Descent2e,0,ROUND_OVER,117,10,4,297,"(8,6)","(7,5)",,"(8,3)","(6,5)","(7,4)",,"(5,8)",,"(5,17)","(3,9)","(4,15)","(10,4)"
-1806225609,Descent2e,1,ROUND_OVER,162,10,4,297,"(8,6)","(7,5)",,"(8,3)","(8,2)","(7,3)",,"(4,17)",,"(5,17)","(4,14)","(4,15)","(9,8)"
-1806225609,Descent2e,2,ROUND_OVER,201,10,4,297,"(8,6)","(7,4)",,"(8,3)","(9,2)","(7,2)",,"(4,17)",,"(5,17)","(4,14)","(4,15)","(9,8)"
-1806225609,Descent2e,3,ROUND_OVER,248,9,4,297,"(8,3)","(7,4)",,Dead,"(9,2)","(8,2)",,"(4,17)",,"(5,17)","(4,14)","(4,15)","(9,8)"
-1806225609,Descent2e,4,GAME_OVER,249,0,4,297,"(8,3)","(7,4)",,Dead,"(9,2)","(8,2)",,"(4,17)",,"(5,17)","(4,14)","(4,15)","(9,8)"
758614468,Descent2e,0,ABOUT_TO_START,0,0,4,298,"(10,4)","(2,16)",,"(11,5)","(2,15)","(1,16)",,"(3,6)",,"(3,7)","(3,3)","(2,7)","(8,3)"
758614468,Descent2e,0,ROUND_OVER,81,10,4,298,"(10,4)","(3,8)",,"(11,5)","(2,15)","(4,8)",,"(4,16)",,"(4,17)","(3,7)","(3,15)","(8,3)"
758614468,Descent2e,1,ROUND_OVER,156,10,4,298,"(10,4)","(6,5)",,"(11,5)","(2,15)","(8,2)",,"(4,16)",,"(4,17)","(3,16)","(3,15)","(8,3)"
758614468,Descent2e,2,ROUND_OVER,205,10,4,298,"(10,4)","(6,4)",,"(11,5)","(2,15)","(7,2)",,"(4,16)",,"(4,17)","(3,16)","(3,15)","(8,3)"
758614468,Descent2e,3,ROUND_OVER,255,10,4,298,"(10,4)","(6,5)",,"(11,5)","(2,15)","(8,2)",,"(4,16)",,"(4,17)","(3,16)","(3,15)","(8,3)"
758614468,Descent2e,4,GAME_OVER,256,0,4,298,"(10,4)","(6,5)",,"(11,5)","(2,15)","(8,2)",,"(4,16)",,"(4,17)","(3,16)","(3,15)","(8,3)"
1150192065,Descent2e,0,ABOUT_TO_START,0,0,4,299,"(10,5)","(2,15)",,"(6,4)","(1,16)","(2,16)",,"(2,3)",,"(5,6)","(4,3)","(5,5)","(9,2)"
1150192065,Descent2e,0,ROUND_OVER,84,9,4,299,"(10,5)","(4,6)",,"(6,4)","(6,3)","(5,6)",,"(8,2)",,"(5,8)","(4,8)","(4,15)","(9,2)"
1150192065,Descent2e,1,ROUND_OVER,131,10,4,299,"(10,5)","(5,5)",,"(6,4)","(6,3)","(5,4)",,"(4,7)",,"(3,16)","(5,13)","(4,15)","(9,2)"
1150192065,Descent2e,2,ROUND_OVER,183,10,4,299,"(10,5)","(5,3)",,"(6,4)","(6,3)","(5,5)",,"(4,17)",,"(3,16)","(3,17)","(4,15)","(9,2)"
1150192065,Descent2e,3,ROUND_OVER,224,10,4,299,"(10,5)","(5,4)",,"(6,4)","(7,4)","(5,5)",,"(4,17)",,"(3,16)","(3,17)","(4,15)","(9,2)"
1150192065,Descent2e,4,GAME_OVER,225,0,4,299,"(10,5)","(5,4)",,"(6,4)","(7,4)","(5,5)",,"(4,17)",,"(3,16)","(3,17)","(4,15)","(9,2)"
-1482576358,Descent2e,0,ABOUT_TO_START,0,0,4,300,"(7,3)","(2,15)",,"(10,6)","(1,16)","(2,16)",,"(3,4)",,"(2,5)","(2,3)","(4,2)","(8,2)"
-1482576358,Descent2e,0,ROUND_OVER,122,10,4,300,"(7,3)","(9,7)",,"(10,6)","(10,5)","(9,6)",,"(6,14)",,"(4,15)","(5,13)","(4,12)","(8,2)"
-1482576358,Descent2e,1,ROUND_OVER,161,10,4,300,"(7,3)","(9,5)",,"(10,6)","(9,4)","(9,6)",,"(6,14)",,"(4,15)","(3,14)","(4,14)","(8,2)"
-1482576358,Descent2e,2,ROUND_OVER,204,10,4,300,"(7,3)","(10,5)",,"(10,6)","(10,3)","(9,6)",,"(6,14)",,"(4,15)","(3,14)","(4,14)","(8,2)"
-1482576358,Descent2e,3,ROUND_OVER,243,10,4,300,"(7,3)","(11,5)",,"(10,6)","(9,4)","(9,5)",,"(6,14)",,"(4,15)","(3,14)","(4,14)","(8,2)"
-1482576358,Descent2e,4,GAME_OVER,245,0,4,300,"(7,3)","(11,5)",,"(10,6)","(9,4)","(9,5)",,"(6,14)",,"(4,15)","(3,14)","(4,14)","(8,2)"
546828834,Descent2e,0,ABOUT_TO_START,0,0,4,301,"(9,3)","(1,16)",,"(8,3)","(1,15)","(2,16)",,"(5,5)",,"(3,7)","(2,5)","(2,4)","(6,3)"
546828834,Descent2e,0,ROUND_OVER,97,10,4,301,"(9,3)","(4,5)",,"(8,3)","(5,3)","(4,3)",,"(3,10)",,"(5,12)","(4,10)","(5,14)","(6,3)"
